ID	Label
33.0	23.0
33.0	23.0
34.0	36.0
34.0	36.0
34.0	36.0
34.0	36.0
35.0	42.0
35.0	42.0
35.0	42.0
35.0	42.0
36.0	2.0
36.0	2.0
36.0	2.0
36.0	2.0
37.0	41.0
37.0	41.0
37.0	41.0
37.0	41.0
38.0	18.0
38.0	18.0
38.0	18.0
38.0	18.0
39.0	38.0
39.0	38.0
39.0	38.0
39.0	38.0
40.0	1.0
40.0	1.0
40.0	1.0
40.0	1.0
41.0	9.0
41.0	9.0
41.0	9.0
41.0	9.0
42.0	13.0
42.0	13.0
42.0	13.0
42.0	13.0
43.0	31.0
43.0	31.0
43.0	31.0
43.0	31.0
44.0	2.0
44.0	2.0
44.0	2.0
44.0	2.0
45.0	20.0
45.0	20.0
45.0	20.0
45.0	20.0
46.0	48.0
46.0	48.0
46.0	48.0
46.0	48.0
47.0	2.0
47.0	2.0
47.0	2.0
47.0	2.0
48.0	28.0
48.0	28.0
48.0	28.0
48.0	28.0
49.0	19.0
49.0	19.0
49.0	19.0
49.0	19.0
50.0	47.0
50.0	47.0
50.0	47.0
50.0	47.0
51.0	28.0
51.0	28.0
51.0	28.0
51.0	28.0
52.0	49.0
52.0	49.0
52.0	49.0
52.0	49.0
53.0	25.0
53.0	25.0
53.0	25.0
53.0	25.0
54.0	14.0
54.0	14.0
54.0	14.0
54.0	14.0
55.0	47.0
55.0	47.0
55.0	47.0
55.0	47.0
56.0	28.0
56.0	28.0
56.0	28.0
56.0	28.0
57.0	14.0
57.0	14.0
57.0	14.0
57.0	14.0
58.0	28.0
58.0	28.0
58.0	28.0
58.0	28.0
59.0	48.0
59.0	48.0
59.0	48.0
59.0	48.0
60.0	9.0
60.0	9.0
60.0	9.0
60.0	9.0
61.0	13.0
61.0	13.0
61.0	13.0
61.0	13.0
62.0	11.0
62.0	11.0
62.0	11.0
62.0	11.0
63.0	14.0
63.0	14.0
63.0	14.0
63.0	14.0
64.0	36.0
64.0	36.0
64.0	36.0
64.0	36.0
65.0	33.0
65.0	33.0
65.0	33.0
65.0	33.0
66.0	45.0
66.0	45.0
66.0	45.0
66.0	45.0
67.0	47.0
67.0	47.0
67.0	47.0
67.0	47.0
68.0	15.0
68.0	15.0
68.0	15.0
68.0	15.0
69.0	2.0
69.0	2.0
69.0	2.0
69.0	2.0
70.0	17.0
70.0	17.0
70.0	17.0
70.0	17.0
71.0	24.0
71.0	24.0
71.0	24.0
71.0	24.0
72.0	39.0
72.0	39.0
72.0	39.0
72.0	39.0
73.0	7.0
73.0	7.0
73.0	7.0
73.0	7.0
74.0	2.0
74.0	2.0
74.0	2.0
74.0	2.0
75.0	41.0
75.0	41.0
75.0	41.0
75.0	41.0
76.0	14.0
76.0	14.0
76.0	14.0
76.0	14.0
77.0	35.0
77.0	35.0
77.0	35.0
77.0	35.0
78.0	30.0
78.0	30.0
78.0	30.0
78.0	30.0
79.0	16.0
79.0	16.0
79.0	16.0
79.0	16.0
80.0	35.0
80.0	35.0
80.0	35.0
80.0	35.0
81.0	31.0
81.0	31.0
81.0	31.0
81.0	31.0
82.0	23.0
82.0	23.0
82.0	23.0
82.0	23.0
83.0	10.0
83.0	10.0
83.0	10.0
83.0	10.0
84.0	19.0
84.0	19.0
84.0	19.0
84.0	19.0
85.0	9.0
85.0	9.0
85.0	9.0
85.0	9.0
86.0	17.0
86.0	17.0
86.0	17.0
86.0	17.0
87.0	2.0
87.0	2.0
87.0	2.0
87.0	2.0
88.0	26.0
88.0	26.0
88.0	26.0
88.0	26.0
89.0	18.0
89.0	18.0
89.0	18.0
89.0	18.0
90.0	14.0
90.0	14.0
90.0	14.0
90.0	14.0
91.0	46.0
91.0	46.0
91.0	46.0
91.0	46.0
92.0	32.0
92.0	32.0
92.0	32.0
92.0	32.0
93.0	36.0
93.0	36.0
93.0	36.0
93.0	36.0
94.0	37.0
94.0	37.0
94.0	37.0
94.0	37.0
95.0	7.0
95.0	7.0
95.0	7.0
95.0	7.0
96.0	40.0
96.0	40.0
96.0	40.0
96.0	40.0
97.0	3.0
97.0	3.0
97.0	3.0
97.0	3.0
98.0	10.0
98.0	10.0
98.0	10.0
98.0	10.0
99.0	3.0
99.0	3.0
99.0	3.0
99.0	3.0
100.0	35.0
100.0	35.0
100.0	35.0
100.0	35.0
101.0	39.0
101.0	39.0
101.0	39.0
101.0	39.0
102.0	19.0
102.0	19.0
102.0	19.0
102.0	19.0
103.0	16.0
103.0	16.0
103.0	16.0
103.0	16.0
104.0	22.0
104.0	22.0
104.0	22.0
104.0	22.0
105.0	41.0
105.0	41.0
105.0	41.0
105.0	41.0
106.0	45.0
106.0	45.0
106.0	45.0
106.0	45.0
107.0	24.0
107.0	24.0
107.0	24.0
107.0	24.0
108.0	44.0
108.0	44.0
108.0	44.0
108.0	44.0
109.0	23.0
109.0	23.0
109.0	23.0
109.0	23.0
110.0	48.0
110.0	48.0
110.0	48.0
110.0	48.0
111.0	24.0
111.0	24.0
111.0	24.0
111.0	24.0
112.0	19.0
112.0	19.0
112.0	19.0
112.0	19.0
113.0	39.0
113.0	39.0
113.0	39.0
113.0	39.0
114.0	9.0
114.0	9.0
114.0	9.0
114.0	9.0
115.0	39.0
115.0	39.0
115.0	39.0
115.0	39.0
116.0	41.0
116.0	41.0
116.0	41.0
116.0	41.0
117.0	32.0
117.0	32.0
117.0	32.0
117.0	32.0
118.0	6.0
118.0	6.0
118.0	6.0
118.0	6.0
119.0	14.0
119.0	14.0
119.0	14.0
119.0	14.0
120.0	41.0
120.0	41.0
120.0	41.0
120.0	41.0
121.0	41.0
121.0	41.0
121.0	41.0
121.0	41.0
122.0	2.0
122.0	2.0
122.0	2.0
122.0	2.0
123.0	17.0
123.0	17.0
123.0	17.0
123.0	17.0
124.0	33.0
124.0	33.0
124.0	33.0
124.0	33.0
125.0	26.0
125.0	26.0
125.0	26.0
125.0	26.0
126.0	26.0
126.0	26.0
126.0	26.0
126.0	26.0
127.0	22.0
127.0	22.0
127.0	22.0
127.0	22.0
128.0	17.0
128.0	17.0
128.0	17.0
128.0	17.0
129.0	14.0
129.0	14.0
129.0	14.0
129.0	14.0
130.0	48.0
130.0	48.0
130.0	48.0
130.0	48.0
131.0	30.0
131.0	30.0
131.0	30.0
131.0	30.0
132.0	16.0
132.0	16.0
132.0	16.0
132.0	16.0
133.0	30.0
133.0	30.0
133.0	30.0
133.0	30.0
134.0	27.0
134.0	27.0
134.0	27.0
134.0	27.0
135.0	4.0
135.0	4.0
135.0	4.0
135.0	4.0
136.0	26.0
136.0	26.0
136.0	26.0
136.0	26.0
137.0	22.0
137.0	22.0
137.0	22.0
137.0	22.0
138.0	39.0
138.0	39.0
138.0	39.0
138.0	39.0
139.0	47.0
139.0	47.0
139.0	47.0
139.0	47.0
140.0	13.0
140.0	13.0
140.0	13.0
140.0	13.0
141.0	28.0
141.0	28.0
141.0	28.0
141.0	28.0
142.0	22.0
142.0	22.0
142.0	22.0
142.0	22.0
143.0	24.0
143.0	24.0
143.0	24.0
143.0	24.0
144.0	10.0
144.0	10.0
144.0	10.0
144.0	10.0
145.0	30.0
145.0	30.0
145.0	30.0
145.0	30.0
146.0	44.0
146.0	44.0
146.0	44.0
146.0	44.0
147.0	20.0
147.0	20.0
147.0	20.0
147.0	20.0
148.0	1.0
148.0	1.0
148.0	1.0
148.0	1.0
149.0	24.0
149.0	24.0
149.0	24.0
149.0	24.0
150.0	39.0
150.0	39.0
150.0	39.0
150.0	39.0
151.0	41.0
151.0	41.0
151.0	41.0
151.0	41.0
152.0	49.0
152.0	49.0
152.0	49.0
152.0	49.0
153.0	3.0
153.0	3.0
153.0	3.0
153.0	3.0
154.0	49.0
154.0	49.0
154.0	49.0
154.0	49.0
155.0	46.0
155.0	46.0
155.0	46.0
155.0	46.0
156.0	39.0
156.0	39.0
156.0	39.0
156.0	39.0
157.0	20.0
157.0	20.0
157.0	20.0
157.0	20.0
158.0	31.0
158.0	31.0
158.0	31.0
158.0	31.0
159.0	42.0
159.0	42.0
159.0	42.0
159.0	42.0
160.0	18.0
160.0	18.0
160.0	18.0
160.0	18.0
161.0	38.0
161.0	38.0
161.0	38.0
161.0	38.0
162.0	25.0
162.0	25.0
162.0	25.0
162.0	25.0
163.0	5.0
163.0	5.0
163.0	5.0
163.0	5.0
164.0	47.0
164.0	47.0
164.0	47.0
164.0	47.0
165.0	3.0
165.0	3.0
165.0	3.0
165.0	3.0
166.0	17.0
166.0	17.0
166.0	17.0
166.0	17.0
167.0	23.0
167.0	23.0
167.0	23.0
167.0	23.0
168.0	2.0
168.0	2.0
168.0	2.0
168.0	2.0
169.0	31.0
169.0	31.0
169.0	31.0
169.0	31.0
170.0	35.0
170.0	35.0
170.0	35.0
170.0	35.0
171.0	3.0
171.0	3.0
171.0	3.0
171.0	3.0
172.0	13.0
172.0	13.0
172.0	13.0
172.0	13.0
173.0	36.0
173.0	36.0
173.0	36.0
173.0	36.0
174.0	16.0
174.0	16.0
174.0	16.0
174.0	16.0
175.0	45.0
175.0	45.0
175.0	45.0
175.0	45.0
176.0	7.0
176.0	7.0
176.0	7.0
176.0	7.0
177.0	39.0
177.0	39.0
177.0	39.0
177.0	39.0
178.0	36.0
178.0	36.0
178.0	36.0
178.0	36.0
179.0	27.0
179.0	27.0
179.0	27.0
179.0	27.0
180.0	38.0
180.0	38.0
180.0	38.0
180.0	38.0
181.0	24.0
181.0	24.0
181.0	24.0
181.0	24.0
182.0	7.0
182.0	7.0
182.0	7.0
182.0	7.0
183.0	42.0
183.0	42.0
183.0	42.0
183.0	42.0
184.0	31.0
184.0	31.0
184.0	31.0
184.0	31.0
185.0	37.0
185.0	37.0
185.0	37.0
185.0	37.0
186.0	12.0
186.0	12.0
186.0	12.0
186.0	12.0
187.0	12.0
187.0	12.0
187.0	12.0
187.0	12.0
188.0	6.0
188.0	6.0
188.0	6.0
188.0	6.0
189.0	8.0
189.0	8.0
189.0	8.0
189.0	8.0
190.0	11.0
190.0	11.0
190.0	11.0
190.0	11.0
191.0	7.0
191.0	7.0
191.0	7.0
191.0	7.0
192.0	26.0
192.0	26.0
192.0	26.0
192.0	26.0
193.0	22.0
193.0	22.0
193.0	22.0
193.0	22.0
194.0	42.0
194.0	42.0
194.0	42.0
194.0	42.0
195.0	7.0
195.0	7.0
195.0	7.0
195.0	7.0
196.0	35.0
196.0	35.0
196.0	35.0
196.0	35.0
197.0	48.0
197.0	48.0
197.0	48.0
197.0	48.0
198.0	32.0
198.0	32.0
198.0	32.0
198.0	32.0
199.0	2.0
199.0	2.0
199.0	2.0
199.0	2.0
200.0	23.0
200.0	23.0
200.0	23.0
200.0	23.0
201.0	16.0
201.0	16.0
201.0	16.0
201.0	16.0
202.0	44.0
202.0	44.0
202.0	44.0
202.0	44.0
203.0	4.0
203.0	4.0
203.0	4.0
203.0	4.0
204.0	46.0
204.0	46.0
204.0	46.0
204.0	46.0
205.0	42.0
205.0	42.0
205.0	42.0
205.0	42.0
206.0	18.0
206.0	18.0
206.0	18.0
206.0	18.0
207.0	31.0
207.0	31.0
207.0	31.0
207.0	31.0
208.0	46.0
208.0	46.0
208.0	46.0
208.0	46.0
209.0	45.0
209.0	45.0
209.0	45.0
209.0	45.0
210.0	9.0
210.0	9.0
210.0	9.0
210.0	9.0
211.0	37.0
211.0	37.0
211.0	37.0
211.0	37.0
212.0	38.0
212.0	38.0
212.0	38.0
212.0	38.0
213.0	12.0
213.0	12.0
213.0	12.0
213.0	12.0
214.0	14.0
214.0	14.0
214.0	14.0
214.0	14.0
215.0	13.0
215.0	13.0
215.0	13.0
215.0	13.0
216.0	14.0
216.0	14.0
216.0	14.0
216.0	14.0
217.0	45.0
217.0	45.0
217.0	45.0
217.0	45.0
218.0	15.0
218.0	15.0
218.0	15.0
218.0	15.0
219.0	22.0
219.0	22.0
219.0	22.0
219.0	22.0
220.0	11.0
220.0	11.0
220.0	11.0
220.0	11.0
221.0	33.0
221.0	33.0
221.0	33.0
221.0	33.0
222.0	31.0
222.0	31.0
222.0	31.0
222.0	31.0
223.0	20.0
223.0	20.0
223.0	20.0
223.0	20.0
224.0	32.0
224.0	32.0
224.0	32.0
224.0	32.0
225.0	10.0
225.0	10.0
225.0	10.0
225.0	10.0
226.0	20.0
226.0	20.0
226.0	20.0
226.0	20.0
227.0	38.0
227.0	38.0
227.0	38.0
227.0	38.0
228.0	9.0
228.0	9.0
228.0	9.0
228.0	9.0
229.0	7.0
229.0	7.0
229.0	7.0
229.0	7.0
230.0	48.0
230.0	48.0
230.0	48.0
230.0	48.0
231.0	13.0
231.0	13.0
231.0	13.0
231.0	13.0
232.0	39.0
232.0	39.0
232.0	39.0
232.0	39.0
233.0	31.0
233.0	31.0
233.0	31.0
233.0	31.0
234.0	38.0
234.0	38.0
234.0	38.0
234.0	38.0
235.0	9.0
235.0	9.0
235.0	9.0
235.0	9.0
236.0	6.0
236.0	6.0
236.0	6.0
236.0	6.0
237.0	20.0
237.0	20.0
237.0	20.0
237.0	20.0
238.0	22.0
238.0	22.0
238.0	22.0
238.0	22.0
239.0	31.0
239.0	31.0
239.0	31.0
239.0	31.0
240.0	38.0
240.0	38.0
240.0	38.0
240.0	38.0
241.0	46.0
241.0	46.0
241.0	46.0
241.0	46.0
242.0	8.0
242.0	8.0
242.0	8.0
242.0	8.0
243.0	20.0
243.0	20.0
243.0	20.0
243.0	20.0
244.0	27.0
244.0	27.0
244.0	27.0
244.0	27.0
245.0	39.0
245.0	39.0
245.0	39.0
245.0	39.0
246.0	36.0
246.0	36.0
246.0	36.0
246.0	36.0
247.0	26.0
247.0	26.0
247.0	26.0
247.0	26.0
248.0	46.0
248.0	46.0
248.0	46.0
248.0	46.0
249.0	14.0
249.0	14.0
249.0	14.0
249.0	14.0
250.0	40.0
250.0	40.0
250.0	40.0
250.0	40.0
251.0	24.0
251.0	24.0
251.0	24.0
251.0	24.0
252.0	36.0
252.0	36.0
252.0	36.0
252.0	36.0
253.0	23.0
253.0	23.0
253.0	23.0
253.0	23.0
254.0	7.0
254.0	7.0
254.0	7.0
254.0	7.0
255.0	2.0
255.0	2.0
255.0	2.0
255.0	2.0
256.0	1.0
256.0	1.0
256.0	1.0
256.0	1.0
257.0	20.0
257.0	20.0
257.0	20.0
257.0	20.0
258.0	9.0
258.0	9.0
258.0	9.0
258.0	9.0
259.0	6.0
259.0	6.0
259.0	6.0
259.0	6.0
260.0	41.0
260.0	41.0
260.0	41.0
260.0	41.0
261.0	13.0
261.0	13.0
261.0	13.0
261.0	13.0
262.0	35.0
262.0	35.0
262.0	35.0
262.0	35.0
263.0	10.0
263.0	10.0
263.0	10.0
263.0	10.0
264.0	16.0
264.0	16.0
264.0	16.0
264.0	16.0
265.0	43.0
265.0	43.0
265.0	43.0
265.0	43.0
266.0	5.0
266.0	5.0
266.0	5.0
266.0	5.0
267.0	26.0
267.0	26.0
267.0	26.0
267.0	26.0
268.0	19.0
268.0	19.0
268.0	19.0
268.0	19.0
269.0	35.0
269.0	35.0
269.0	35.0
269.0	35.0
270.0	19.0
270.0	19.0
270.0	19.0
270.0	19.0
271.0	29.0
271.0	29.0
271.0	29.0
271.0	29.0
272.0	32.0
272.0	32.0
272.0	32.0
272.0	32.0
273.0	25.0
273.0	25.0
273.0	25.0
273.0	25.0
274.0	31.0
274.0	31.0
274.0	31.0
274.0	31.0
275.0	2.0
275.0	2.0
275.0	2.0
275.0	2.0
276.0	37.0
276.0	37.0
276.0	37.0
276.0	37.0
277.0	6.0
277.0	6.0
277.0	6.0
277.0	6.0
278.0	41.0
278.0	41.0
278.0	41.0
278.0	41.0
279.0	42.0
279.0	42.0
279.0	42.0
279.0	42.0
280.0	17.0
280.0	17.0
280.0	17.0
280.0	17.0
281.0	4.0
281.0	4.0
281.0	4.0
281.0	4.0
282.0	35.0
282.0	35.0
282.0	35.0
282.0	35.0
283.0	5.0
283.0	5.0
283.0	5.0
283.0	5.0
284.0	48.0
284.0	48.0
284.0	48.0
284.0	48.0
285.0	5.0
285.0	5.0
285.0	5.0
285.0	5.0
286.0	23.0
286.0	23.0
286.0	23.0
286.0	23.0
287.0	43.0
287.0	43.0
287.0	43.0
287.0	43.0
288.0	24.0
288.0	24.0
288.0	24.0
288.0	24.0
289.0	8.0
289.0	8.0
289.0	8.0
289.0	8.0
290.0	16.0
290.0	16.0
290.0	16.0
290.0	16.0
291.0	3.0
291.0	3.0
291.0	3.0
291.0	3.0
292.0	30.0
292.0	30.0
292.0	30.0
292.0	30.0
293.0	26.0
293.0	26.0
293.0	26.0
293.0	26.0
294.0	17.0
294.0	17.0
294.0	17.0
294.0	17.0
295.0	47.0
295.0	47.0
295.0	47.0
295.0	47.0
296.0	36.0
296.0	36.0
296.0	36.0
296.0	36.0
297.0	29.0
297.0	29.0
297.0	29.0
297.0	29.0
298.0	8.0
298.0	8.0
298.0	8.0
298.0	8.0
299.0	46.0
299.0	46.0
299.0	46.0
299.0	46.0
300.0	48.0
300.0	48.0
300.0	48.0
300.0	48.0
301.0	35.0
301.0	35.0
301.0	35.0
301.0	35.0
302.0	34.0
302.0	34.0
302.0	34.0
302.0	34.0
303.0	3.0
303.0	3.0
303.0	3.0
303.0	3.0
304.0	33.0
304.0	33.0
304.0	33.0
304.0	33.0
305.0	6.0
305.0	6.0
305.0	6.0
305.0	6.0
306.0	29.0
306.0	29.0
306.0	29.0
306.0	29.0
307.0	29.0
307.0	29.0
307.0	29.0
307.0	29.0
308.0	13.0
308.0	13.0
308.0	13.0
308.0	13.0
309.0	47.0
309.0	47.0
309.0	47.0
309.0	47.0
310.0	17.0
310.0	17.0
310.0	17.0
310.0	17.0
311.0	30.0
311.0	30.0
311.0	30.0
311.0	30.0
312.0	30.0
312.0	30.0
312.0	30.0
312.0	30.0
313.0	18.0
313.0	18.0
313.0	18.0
313.0	18.0
314.0	10.0
314.0	10.0
314.0	10.0
314.0	10.0
315.0	23.0
315.0	23.0
315.0	23.0
315.0	23.0
316.0	46.0
316.0	46.0
316.0	46.0
316.0	46.0
317.0	3.0
317.0	3.0
317.0	3.0
317.0	3.0
318.0	9.0
318.0	9.0
318.0	9.0
318.0	9.0
319.0	4.0
319.0	4.0
319.0	4.0
319.0	4.0
320.0	47.0
320.0	47.0
320.0	47.0
320.0	47.0
321.0	29.0
321.0	29.0
321.0	29.0
321.0	29.0
322.0	15.0
322.0	15.0
322.0	15.0
322.0	15.0
323.0	8.0
323.0	8.0
323.0	8.0
323.0	8.0
324.0	37.0
324.0	37.0
324.0	37.0
324.0	37.0
325.0	12.0
325.0	12.0
325.0	12.0
325.0	12.0
326.0	3.0
326.0	3.0
326.0	3.0
326.0	3.0
327.0	21.0
327.0	21.0
327.0	21.0
327.0	21.0
328.0	35.0
328.0	35.0
328.0	35.0
328.0	35.0
329.0	21.0
329.0	21.0
329.0	21.0
329.0	21.0
330.0	43.0
330.0	43.0
330.0	43.0
330.0	43.0
331.0	27.0
331.0	27.0
331.0	27.0
331.0	27.0
332.0	41.0
332.0	41.0
332.0	41.0
332.0	41.0
333.0	12.0
333.0	12.0
333.0	12.0
333.0	12.0
334.0	48.0
334.0	48.0
334.0	48.0
334.0	48.0
335.0	3.0
335.0	3.0
335.0	3.0
335.0	3.0
336.0	19.0
336.0	19.0
336.0	19.0
336.0	19.0
337.0	25.0
337.0	25.0
337.0	25.0
337.0	25.0
338.0	47.0
338.0	47.0
338.0	47.0
338.0	47.0
339.0	25.0
339.0	25.0
339.0	25.0
339.0	25.0
340.0	48.0
340.0	48.0
340.0	48.0
340.0	48.0
341.0	32.0
341.0	32.0
341.0	32.0
341.0	32.0
342.0	20.0
342.0	20.0
342.0	20.0
342.0	20.0
343.0	10.0
343.0	10.0
343.0	10.0
343.0	10.0
344.0	40.0
344.0	40.0
344.0	40.0
344.0	40.0
345.0	8.0
345.0	8.0
345.0	8.0
345.0	8.0
346.0	26.0
346.0	26.0
346.0	26.0
346.0	26.0
347.0	25.0
347.0	25.0
347.0	25.0
347.0	25.0
348.0	19.0
348.0	19.0
348.0	19.0
348.0	19.0
349.0	39.0
349.0	39.0
349.0	39.0
349.0	39.0
350.0	2.0
350.0	2.0
350.0	2.0
350.0	2.0
351.0	17.0
351.0	17.0
351.0	17.0
351.0	17.0
352.0	14.0
352.0	14.0
352.0	14.0
352.0	14.0
353.0	27.0
353.0	27.0
353.0	27.0
353.0	27.0
354.0	42.0
354.0	42.0
354.0	42.0
354.0	42.0
355.0	2.0
355.0	2.0
355.0	2.0
355.0	2.0
356.0	41.0
356.0	41.0
356.0	41.0
356.0	41.0
357.0	49.0
357.0	49.0
357.0	49.0
357.0	49.0
358.0	17.0
358.0	17.0
358.0	17.0
358.0	17.0
359.0	14.0
359.0	14.0
359.0	14.0
359.0	14.0
360.0	20.0
360.0	20.0
360.0	20.0
360.0	20.0
361.0	39.0
361.0	39.0
361.0	39.0
361.0	39.0
362.0	19.0
362.0	19.0
362.0	19.0
362.0	19.0
363.0	14.0
363.0	14.0
363.0	14.0
363.0	14.0
364.0	14.0
364.0	14.0
364.0	14.0
364.0	14.0
365.0	37.0
365.0	37.0
365.0	37.0
365.0	37.0
366.0	45.0
366.0	45.0
366.0	45.0
366.0	45.0
367.0	40.0
367.0	40.0
367.0	40.0
367.0	40.0
368.0	46.0
368.0	46.0
368.0	46.0
368.0	46.0
369.0	2.0
369.0	2.0
369.0	2.0
369.0	2.0
370.0	42.0
370.0	42.0
370.0	42.0
370.0	42.0
371.0	13.0
371.0	13.0
371.0	13.0
371.0	13.0
372.0	33.0
372.0	33.0
372.0	33.0
372.0	33.0
373.0	12.0
373.0	12.0
373.0	12.0
373.0	12.0
374.0	6.0
374.0	6.0
374.0	6.0
374.0	6.0
375.0	8.0
375.0	8.0
375.0	8.0
375.0	8.0
376.0	35.0
376.0	35.0
376.0	35.0
376.0	35.0
377.0	12.0
377.0	12.0
377.0	12.0
377.0	12.0
378.0	14.0
378.0	14.0
378.0	14.0
378.0	14.0
379.0	30.0
379.0	30.0
379.0	30.0
379.0	30.0
380.0	28.0
380.0	28.0
380.0	28.0
380.0	28.0
381.0	2.0
381.0	2.0
381.0	2.0
381.0	2.0
382.0	31.0
382.0	31.0
382.0	31.0
382.0	31.0
383.0	25.0
383.0	25.0
383.0	25.0
383.0	25.0
384.0	25.0
384.0	25.0
384.0	25.0
384.0	25.0
385.0	42.0
385.0	42.0
385.0	42.0
385.0	42.0
386.0	8.0
386.0	8.0
386.0	8.0
386.0	8.0
387.0	26.0
387.0	26.0
387.0	26.0
387.0	26.0
388.0	16.0
388.0	16.0
388.0	16.0
388.0	16.0
389.0	25.0
389.0	25.0
389.0	25.0
389.0	25.0
390.0	35.0
390.0	35.0
390.0	35.0
390.0	35.0
391.0	35.0
391.0	35.0
391.0	35.0
391.0	35.0
392.0	10.0
392.0	10.0
392.0	10.0
392.0	10.0
393.0	4.0
393.0	4.0
393.0	4.0
393.0	4.0
394.0	3.0
394.0	3.0
394.0	3.0
394.0	3.0
395.0	49.0
395.0	49.0
395.0	49.0
395.0	49.0
396.0	18.0
396.0	18.0
396.0	18.0
396.0	18.0
397.0	47.0
397.0	47.0
397.0	47.0
397.0	47.0
398.0	23.0
398.0	23.0
398.0	23.0
398.0	23.0
399.0	7.0
399.0	7.0
399.0	7.0
399.0	7.0
400.0	31.0
400.0	31.0
400.0	31.0
400.0	31.0
401.0	46.0
401.0	46.0
401.0	46.0
401.0	46.0
402.0	2.0
402.0	2.0
402.0	2.0
402.0	2.0
403.0	20.0
403.0	20.0
403.0	20.0
403.0	20.0
404.0	33.0
404.0	33.0
404.0	33.0
404.0	33.0
405.0	2.0
405.0	2.0
405.0	2.0
405.0	2.0
406.0	41.0
406.0	41.0
406.0	41.0
406.0	41.0
407.0	48.0
407.0	48.0
407.0	48.0
407.0	48.0
408.0	45.0
408.0	45.0
408.0	45.0
408.0	45.0
409.0	12.0
409.0	12.0
409.0	12.0
409.0	12.0
410.0	33.0
410.0	33.0
410.0	33.0
410.0	33.0
411.0	39.0
411.0	39.0
411.0	39.0
411.0	39.0
412.0	30.0
412.0	30.0
412.0	30.0
412.0	30.0
413.0	16.0
413.0	16.0
413.0	16.0
413.0	16.0
414.0	9.0
414.0	9.0
414.0	9.0
414.0	9.0
415.0	1.0
415.0	1.0
415.0	1.0
415.0	1.0
416.0	27.0
416.0	27.0
416.0	27.0
416.0	27.0
417.0	25.0
417.0	25.0
417.0	25.0
417.0	25.0
418.0	25.0
418.0	25.0
418.0	25.0
418.0	25.0
419.0	30.0
419.0	30.0
419.0	30.0
419.0	30.0
420.0	44.0
420.0	44.0
420.0	44.0
420.0	44.0
421.0	10.0
421.0	10.0
421.0	10.0
421.0	10.0
422.0	43.0
422.0	43.0
422.0	43.0
422.0	43.0
423.0	15.0
423.0	15.0
423.0	15.0
423.0	15.0
424.0	35.0
424.0	35.0
424.0	35.0
424.0	35.0
425.0	7.0
425.0	7.0
425.0	7.0
425.0	7.0
426.0	12.0
426.0	12.0
426.0	12.0
426.0	12.0
427.0	23.0
427.0	23.0
427.0	23.0
427.0	23.0
428.0	24.0
428.0	24.0
428.0	24.0
428.0	24.0
429.0	15.0
429.0	15.0
429.0	15.0
429.0	15.0
430.0	49.0
430.0	49.0
430.0	49.0
430.0	49.0
431.0	16.0
431.0	16.0
431.0	16.0
431.0	16.0
432.0	7.0
432.0	7.0
432.0	7.0
432.0	7.0
433.0	39.0
433.0	39.0
433.0	39.0
433.0	39.0
434.0	31.0
434.0	31.0
434.0	31.0
434.0	31.0
435.0	26.0
435.0	26.0
435.0	26.0
435.0	26.0
436.0	35.0
436.0	35.0
436.0	35.0
436.0	35.0
437.0	41.0
437.0	41.0
437.0	41.0
437.0	41.0
438.0	41.0
438.0	41.0
438.0	41.0
438.0	41.0
